"pvalue" "adjpvalue" "logFC" "score"
"LEF1.1" 0.00325612579934485 0.0104063917285581 0.513479305984861 0.996743874200655
"LEFTY1" 0.965180628981543 0.977954498044238 -0.0113894487148907 0.0348193710184571
"LEFTY2" 0.0247794648654748 0.0576692267875089 -0.839813002416743 0.975220535134525
"LEKR1" 0.351873243389349 0.480572521977185 0.25283432947856 0.648126756610651
"LELP1" 0.000857044723927534 0.00333725528869662 0.891596731045479 0.999142955276072
"LEMD1" 4.8430830958243e-08 6.91452225126722e-07 2.01705809944068 0.999999951569169
"LEMD2" 0.00156647667522536 0.00561176679590788 0.30063019853327 0.998433523324775
"LEMD3" 0.54686878078784 0.66226377945315 -0.0588173052599409 0.45313121921216
"LENG1" 0.0500116645922554 0.103044142611273 -0.182443909485047 0.949988335407745
"LENG8" 0.453380426925404 0.579292275835726 -0.106913393545469 0.546619573074596
"LENG9" 0.592610202979531 0.701907395689328 0.112914839334917 0.407389797020469
"LEO1" 0.0299783949330592 0.0675983415157216 0.183170288210816 0.970021605066941
"LEP" 0.632433828152897 0.735303471815852 0.204251296670744 0.367566171847103
"LEPR" 6.68799812286132e-08 9.14899544788663e-07 -2.02899945805699 0.999999933120019
"LEPR.1" 1.53122860882565e-13 1.20617444316598e-11 -2.1410999719115 0.999999999999847
"LEPROT" 0.548193768468628 0.663337824525504 0.051443172641743 0.451806231531372
"LEPROT.1" 0.00437254467546802 0.0133692736291094 -0.202085659542367 0.995627455324532
"LEPROTL1" 0.00116169755381504 0.00434024219728978 -0.377054988176019 0.998838302446185
"LEPROTL1.1" 0.104887644215836 0.18801832865019 0.177593870995698 0.895112355784164
"LETM1" 0.000163678507068362 0.000799616008271771 0.488671624051568 0.999836321492932
"LETM1.1" 0.00144759853641397 0.00524170295070584 0.329472298703438 0.998552401463586
"LETM2" 0.00106001054944891 0.00400979701946286 0.773568248330588 0.998939989450551
"LETM2.1" 0.293959067695778 0.420106674534552 0.186032835100467 0.706040932304222
"LETMD1" 0.952042706033129 0.968965381565141 0.00688422866266668 0.0479572939668713
"LEXM" 5.41859688442145e-05 0.000305194995009106 1.0279424541954 0.999945814031156
"LFNG" 0.14792350125031 0.24661457221539 0.446195986003957 0.85207649874969
"LFNG.1" 0.203359240016903 0.315707227538203 0.311490407421027 0.796640759983097
"LGALS1" 0.327183836481164 0.455419111662828 -0.200874792461677 0.672816163518836
"LGALS12" 0.287393539674431 0.412937932592094 -0.364915821256926 0.712606460325569
"LGALS13" 0.0678831637905616 0.13228625976775 0.496315744238239 0.932116836209438
"LGALS14" 0.012686007803023 0.0329397626387707 0.757924120129493 0.987313992196977
"LGALS2" 0.298246038764654 0.424342022683788 -0.41815196702594 0.701753961235346
"LGALS3" 0.222105485561253 0.338315822331188 0.0854028409558161 0.777894514438747
"LGALS3BP" 2.36859319076633e-07 2.73774416515421e-06 0.934887611834453 0.999999763140681
"LGALS4" 0.830808469145535 0.887048412526406 0.133265092024038 0.169191530854465
"LGALS7B" 0.0332477215909245 0.0736960517209374 0.909021507304874 0.966752278409076
"LGALS8" 0.934389236544019 0.957649706389172 0.0084293894737843 0.0656107634559808
"LGALS8.1" 1.69556130769347e-05 0.000111980009346116 0.612734201127643 0.999983044386923
"LGALS9" 0.000155525746924254 0.000763619930178444 0.52010536901124 0.999844474253076
"LGALSL" 0.002804861301581 0.00914978991916099 -0.646404504098426 0.997195138698419
"LGALSL.1" 2.47541190275235e-08 3.82684920076661e-07 -1.22750559219691 0.999999975245881
"LGI1" 0.00512323079824248 0.0153006416180253 -0.808320259017011 0.994876769201757
"LGI2" 0.000113848167739401 0.000580855823986781 1.3913450920771 0.999886151832261
"LGI3" 4.28907906029593e-18 1.4797322758021e-15 -3.38530626512221 1
"LGI4" 2.48511714579371e-05 0.000156786731038443 -1.06364132748929 0.999975148828542
"LGI4.1" 0.000145303418906271 0.000719521199544043 -1.31531799050463 0.999854696581094
"LGMN" 6.72471425027599e-05 0.000367814743911845 0.471714932911096 0.999932752857497
"LGR4" 3.12771233614386e-06 2.57384660995172e-05 1.31387278219768 0.999996872287664
"LGR4.1" 0.0249101194854071 0.0579337235749441 0.611117421956205 0.975089880514593
"LGR5" 0.47589623550167 0.599850231243154 -0.259219404790351 0.52410376449833
"LGR5.1" 0.628625680641392 0.732469450894838 -0.218640276555459 0.371374319358608
"LGR6" 0.461837994960268 0.587290372446326 -0.181154832677816 0.538162005039732
"LGSN" 0.000295505262907533 0.00133123899843716 2.75215826710575 0.999704494737092
"LHB" 0.0766816044730864 0.146048716276308 0.427425844567835 0.923318395526914
"LHCGR" 0.101870154384779 0.18353376632533 0.716559434648982 0.898129845615221
"LHFPL1" 0.00775341726983236 0.0216660128901892 0.660858603300222 0.992246582730168
"LHFPL2" 0.615891968394529 0.722108560552047 -0.0781796860905658 0.384108031605471
"LHFPL3" 0.000594014023570508 0.00243236962325934 1.16798795059998 0.999405985976429
"LHFPL4" 0.585855487526695 0.696570750448897 -0.209664478106348 0.414144512473305
"LHFPL5" 0.47279187572509 0.597041309034302 -0.278140585238816 0.52720812427491
"LHFPL6" 9.36234334072577e-14 7.75594734806933e-12 -1.50464767989682 0.999999999999906
"LHPP" 1.2005982846467e-05 8.33689331160402e-05 0.62173205917971 0.999987994017154
"LHX1" 0.989032673244739 0.993333290683767 -0.00467616070451742 0.0109673267552606
"LHX2" 0.0437073168213916 0.0924402397649453 0.764117416794663 0.956292683178608
"LHX2.1" 0.556742835230435 0.671169019032711 0.223787584485806 0.443257164769565
"LHX3" 0.92739422692103 0.952845389781455 0.0189675772194929 0.0726057730789702
"LHX4" 0.473877283897132 0.598107130342518 0.154363368801213 0.526122716102868
"LHX4.1" 0.988737083934656 0.993256025308284 0.0035798164241138 0.0112629160653439
"LHX5" 0.267285500441274 0.390944848906672 0.262912874759654 0.732714499558726
"LHX6" 4.22402346817182e-09 8.27052870869419e-08 -0.96369084283286 0.999999995775977
"LHX6.1" 0.42133131282105 0.548918973754193 -0.217909826058726 0.57866868717895
"LHX8" 0.480342252509537 0.603527940814468 0.355979571867759 0.519657747490463
"LHX9" 0.0163019766632778 0.0406654195458206 0.83512406188186 0.983698023336722
"LHX9.1" 0.758204014920356 0.834067259713202 0.180684582082097 0.241795985079644
"LIAS" 0.00992024139602818 0.0267275780198446 0.477980888728551 0.990079758603972
"LIF" 0.147755414640155 0.246364482198545 0.362453363540629 0.852244585359845
"LIFR" 1.58465705936075e-08 2.59710331646887e-07 -1.63364970642829 0.999999984153429
"LIFR.1" 1.20933265537866e-10 3.83260017701692e-09 -1.88687364663926 0.999999999879067
"LIG1" 4.52210632134608e-05 0.000260957035334083 0.562156611384128 0.999954778936787
"LIG3" 0.184822726121522 0.293496894397657 0.147242684500585 0.815177273878478
"LIG3.1" 0.120085544818214 0.209335277378211 0.152017456929292 0.879914455181786
"LIG4" 0.374339190727284 0.502902284192128 -0.125660939463719 0.625660809272716
"LIG4.1" 0.203833568695526 0.31629854343887 -0.166201062251644 0.796166431304475
"LILRA1" 0.101184606881942 0.18264696076345 -0.317038109989936 0.898815393118058
"LILRA1.1" 5.95189451561844e-12 2.86100326319543e-10 -1.36267307221215 0.999999999994048
"LILRA2" 5.63421315864499e-08 7.85877582594008e-07 -1.31811260736945 0.999999943657868
"LILRA2.1" 0.0044814039371943 0.0136439125664563 -0.507976442803089 0.995518596062806
"LILRA3" 0.417309847430872 0.545165119672551 -0.152377341437321 0.582690152569128
"LILRA4" 0.138142816650338 0.233667378378016 0.327484923647078 0.861857183349662
"LILRA5" 0.140933485280572 0.237385955214263 -0.223907516664722 0.859066514719428
"LILRA5.1" 0.0194606264093816 0.0471340418366388 -0.473717511187014 0.980539373590618
"LILRA6" 0.0204415365228203 0.0491907185175232 -0.456192847580292 0.97955846347718
"LILRA6.1" 9.16911526492354e-05 0.000480847722953122 -0.793732926206381 0.999908308847351
"LILRB1" 0.686248401937874 0.779515720380793 -0.13221751607383 0.313751598062126
"LILRB1.1" 0.27662459859853 0.401309598914299 -0.229639499058045 0.72337540140147
"LILRB2" 5.76925611109039e-05 0.000321819638370382 -0.863029892096177 0.999942307438889
"LILRB2.1" 5.22459484802453e-08 7.39721208222901e-07 -1.29650252842198 0.999999947754052
"LILRB4" 0.938826121484682 0.960027046285882 0.018333511902066 0.0611738785153184
"LILRB4.1" 0.0269478982009647 0.061808042200395 0.336091304021852 0.973052101799035
"LILRB5" 0.0280162137107025 0.0638446408599662 -0.777602046760485 0.971983786289297
"LIM2" 0.669207652737834 0.765486824836096 -0.132557295830031 0.330792347262166
"LIMA1" 0.948507881750602 0.966522687296245 -0.00657549205150492 0.0514921182493978
"LIMA1.1" 0.110053909022149 0.195103375204805 -0.200084833009883 0.889946090977851
"LIMCH1" 0.0032052739741127 0.0102751990313387 -0.59975209047938 0.996794726025887
"LIMCH1.1" 6.97304050112038e-09 1.27807813623427e-07 -1.24691632584998 0.99999999302696
"LIMD1" 8.37832253047665e-07 8.15248770325387e-06 -0.628015179821437 0.999999162167747
"LIMD1.1" 1.18743402622274e-10 3.77637274033849e-09 -1.2492985354451 0.999999999881257
"LIMD2" 0.00353276182188773 0.0111674116742693 1.04368998703048 0.996467238178112
"LIMK1" 0.0168794597262233 0.0418607529425129 0.434723176167315 0.983120540273777
"LIMK1.1" 0.880930046265014 0.922423005530484 -0.0343162534698531 0.119069953734986
"LIMK2" 0.0423475052835977 0.0900718945297687 -0.281442664995907 0.957652494716402
"LIMK2.1" 0.328456265419144 0.456831777607612 -0.120588763368699 0.671543734580856
"LIMS1" 0.660222961986979 0.757977120006534 -0.112395020205269 0.339777038013021
"LIMS1.1" 0.211102289244582 0.325025767650112 -0.144678289028322 0.788897710755418
"LIMS2" 7.25210993984958e-19 3.13740089540635e-16 -1.54814130419946 1
"LIMS3" 0.139479879597463 0.235475973639052 -0.133540528105163 0.860520120402537
"LIMS3.1" 0.0878132910557379 0.162798258872869 -0.399495271514791 0.912186708944262
"LIN28A" 0.10907874910121 0.193752692045977 0.385642240828987 0.89092125089879
"LIN28B" 0.242875153305587 0.362594813613994 -0.35197235376702 0.757124846694413
"LIN37" 0.20765515490418 0.320914110167467 0.190468209177239 0.792344845095819
"LIN52" 0.579628406051746 0.69121733567886 0.0485215137712425 0.420371593948254
"LIN52.1" 0.242210513034302 0.361854782959897 0.113650778450994 0.757789486965698
"LIN54" 0.957235114120981 0.972379036693697 0.00510280438987547 0.0427648858790195
"LIN7A" 1.23274905101358e-06 1.14009417663302e-05 -1.3421727668595 0.999998767250949
"LIN7A.1" 5.00708763598743e-18 1.66424601852241e-15 -2.00114456803678 1
"LIN7B" 0.229817638186103 0.347394278821492 -0.149377568040899 0.770182361813897
"LIN7B.1" 0.546687415986588 0.662087279504983 0.0558371709825914 0.453312584013412
"LIN7C" 0.00259203466426434 0.00857145168339294 0.352696423311167 0.997407965335736
"LIN7C.1" 0.00102560331268796 0.00390184509873119 -0.249372686840463 0.998974396687312
"LIN9" 0.731644942907803 0.813818018975316 0.0598760995447469 0.268355057092197
"LINC00672" 0.00188500839935878 0.00655639406897954 -0.671787976980449 0.998114991600641
"LINC02203" 0.289048314108167 0.414632200053584 0.394066743728141 0.710951685891833
"LINC02218" 0.144985043602839 0.242750351871034 0.453505135746998 0.855014956397161
"LINGO1" 0.120967756766452 0.210467680221491 0.513290377042062 0.879032243233548
"LINGO2" 0.217049669979012 0.332416765299953 0.360290741115175 0.782950330020988
"LINGO2.1" 0.00618719514523165 0.0179586798384759 0.842094434175481 0.993812804854768
"LINGO3" 0.817620654451786 0.878300919796761 -0.0301706684172241 0.182379345548214
"LINS1" 0.116965015708855 0.20500845679388 -0.249401550624891 0.883034984291145
"LINS1.1" 0.00059968621723903 0.00245140255915385 0.2941966003561 0.999400313782761
"LIPA" 0.295598950134305 0.421844474316794 0.350033816824315 0.704401049865695
"LIPA.1" 0.953713260479297 0.970086020315851 -0.00856191487242623 0.0462867395207034
"LIPC" 0.386509824207678 0.515201509208209 -0.311678596964432 0.613490175792322
"LIPE" 0.0719646198261682 0.138643932520125 -0.430449166743259 0.928035380173832
"LIPE.1" 0.56004827481155 0.673971906128082 0.116491760563277 0.43995172518845
"LIPF" 0.934049868993841 0.95740989768436 0.0311847884181678 0.0659501310061591
"LIPG" 0.00611013151024816 0.0177671646550532 0.723651092956218 0.993889868489752
"LIPH" 0.00209115327650356 0.00714752728255637 0.734920151830132 0.997908846723496
"LIPH.1" 0.121543576371055 0.21130244917653 0.423123439499837 0.878456423628945
"LIPI" 0.770704806169478 0.843258108877926 0.0741215817498205 0.229295193830522
"LIPJ" 0.657832298085297 0.755933016456479 -0.125104096282639 0.342167701914703
"LIPJ.1" 0.846006525309578 0.897893877975543 0.0803732382565224 0.153993474690422
"LIPT1" 0.573382267373352 0.685869374468322 -0.0479376141880491 0.426617732626648
"LITAF" 0.590871584044748 0.700639766070899 0.0405208721927505 0.409128415955252
"LITAF.1" 0.256255793632714 0.378181267893633 -0.125971555864139 0.743744206367286
"LIX1" 0.11792457413783 0.206411551482021 -0.72962261720985 0.88207542586217
"LIX1.1" 0.0475422842011195 0.0989209066265755 0.508512185212985 0.95245771579888
"LIX1L" 6.02729616840434e-05 0.000334570177331691 -0.524257036225339 0.999939727038316
"LIX1L.1" 0.00934723791341723 0.0253895723869032 -0.433623630119926 0.990652762086583
"LKAAEAR1" 0.015398368280255 0.0387948352263218 0.445099696539134 0.984601631719745
"LLCFC1" 0.476857662466906 0.600561692645235 0.193303649364819 0.523142337533094
"LLGL1" 0.658814078192924 0.756732087948298 -0.115253065698579 0.341185921807076
"LLGL1.1" 0.524072666268083 0.642739527477685 0.084169920499189 0.475927333731917
"LLGL2" 0.000249626712215369 0.00115412655494994 0.731684050977058 0.999750373287785
"LLGL2.1" 0.013974567844946 0.0357328873828693 0.409347846775931 0.986025432155054
"LLPH" 0.080888477035938 0.152420868474453 0.216959526052481 0.919111522964062
"LLPH.1" 0.000642475115278668 0.00260545549814134 -0.510984698575677 0.999357524884721
"LMAN1" 0.0301948353894086 0.0679851498172929 0.408499961442401 0.969805164610591
"LMAN1.1" 0.00783335200854657 0.0218524062428799 0.202737570699618 0.992166647991453
"LMAN1L" 0.707285386674581 0.79514138598595 -0.0972568922843303 0.292714613325419
"LMAN2" 3.08159632481717e-05 0.000188231528088059 0.577095654183766 0.999969184036752
"LMAN2.1" 0.720924880779373 0.805819242886581 0.137656633030382 0.279075119220627
"LMAN2L" 0.0295198717419529 0.066713441486478 0.208097861394099 0.970480128258047
"LMBR1" 0.840221237833843 0.89349316571055 -0.0225328172182407 0.159778762166157
"LMBR1.1" 0.0131073761732963 0.033903533985308 0.32482508595151 0.986892623826704
"LMBR1L" 0.204892844725853 0.317401073263789 0.0885448971765103 0.795107155274147
"LMBRD1" 0.0202534295125232 0.0488113203080573 -0.261249881146707 0.979746570487477
"LMBRD2" 0.00080615863950081 0.00316460517349771 0.410929895780709 0.999193841360499
"LMBRD2.1" 1.36595664683461e-05 9.32593898032998e-05 0.808334210788148 0.999986340433532
"LMCD1" 6.35043240867603e-09 1.18305560696149e-07 -1.18200399041886 0.999999993649568
"LMCD1.1" 5.09927053005575e-15 6.40463678786496e-13 -1.82112696517434 0.999999999999995
"LMF1" 0.097334162109644 0.177175087711103 0.459013838975193 0.902665837890356
"LMF1.1" 0.861972217077645 0.909277826538911 0.0250764791425701 0.138027782922355
"LMF2" 0.974153518718805 0.983319679714553 -0.00674576428723318 0.025846481281195
"LMF2.1" 0.00127993292397728 0.00470904047556705 0.270123091436647 0.998720067076023
"LMLN" 0.0669295921143382 0.130811476018378 0.403093065916931 0.933070407885662
"LMLN.1" 5.33149626571337e-05 0.00030091101826883 0.472226711000936 0.999946685037343
"LMNA" 0.0839873737708588 0.157065724723807 -0.332454688662918 0.916012626229141
"LMNA.1" 0.00749271031924203 0.0210529711083445 -0.45412143336263 0.992507289680758
"LMNB1" 4.31629909463414e-10 1.17055454551496e-08 1.14596565282968 0.99999999956837
"LMNB2" 0.00241718047583011 0.00809537422329545 0.513081870596608 0.99758281952417
"LMNTD1" 0.895579119831143 0.932175249608471 -0.0238798513387457 0.104420880168857
"LMNTD2" 0.013839933372152 0.0354418288131169 0.298166430114212 0.986160066627848
"LMO1" 0.517823262524369 0.637081795698175 -0.117758195070232 0.482176737475631
"LMO2" 1.37020526238128e-14 1.51194106988671e-12 -1.2687256628895 0.999999999999986
"LMO2.1" 0.177174509339421 0.283785334511397 -0.449709837499213 0.822825490660579
"LMO3" 0.789875809414163 0.857832180433783 0.0979160952164134 0.210124190585837
"LMO3.1" 0.823209947493951 0.881906651426737 0.0820758914910328 0.176790052506049
"LMO4" 0.0818492564684263 0.153954553833468 0.197984797597379 0.918150743531574
"LMO4.1" 0.149502266944978 0.248759724394711 -0.206428072297041 0.850497733055022
"LMO7" 0.790062718013819 0.857974116833609 0.0838171121966217 0.209937281986181
"LMO7.1" 0.000213461113222821 0.00100902981194206 -0.700968111790311 0.999786538886777
"LMOD1" 7.68579269385986e-07 7.56267709709565e-06 -1.54705517447275 0.999999231420731
"LMOD1.1" 8.37319641474272e-05 0.000444164009894537 -1.21680080268546 0.999916268035853
"LMOD2" 0.990370576580579 0.994044669818023 0.00259387130816238 0.00962942341942108
"LMOD3" 0.150415805867673 0.24989837177223 0.361847301875767 0.849584194132327
"LMOD3.1" 0.00756610928921135 0.0212219117877475 -0.790871600540092 0.992433890710789
"LMTK2" 0.407066007692358 0.535013938354401 0.141624498688903 0.592933992307642
"LMTK2.1" 0.279734634673131 0.404937724028902 -0.160413753216045 0.720265365326869
"LMTK3" 0.433301035138009 0.560016109289 -0.192265861204 0.566698964861991
"LMX1A" 0.654953093804777 0.753545804873536 0.173476016366933 0.345046906195223
"LMX1B" 0.150959333431701 0.250633323140899 0.459916108167475 0.849040666568299
"LNP1" 2.02702278009943e-08 3.21200615532615e-07 -0.761966315299586 0.999999979729772
"LNPEP" 0.296032209580009 0.422161881127205 0.144664003853146 0.703967790419991
"LNPEP.1" 0.0498973397916567 0.102855240963667 -0.170674388066693 0.950102660208343
"LNPK" 0.00167250517971774 0.00593240321978785 0.298274049690214 0.998327494820282
"LNPK.1" 0.0107482640372304 0.0286052723238374 0.23259605950937 0.98925173596277
"LNX1" 0.0241674185302391 0.0565441661980999 0.507247539720733 0.975832581469761
"LNX1.1" 0.0252084793712183 0.0585028189085962 -0.571978174829783 0.974791520628782
"LNX2" 0.0735061471355306 0.14106534573855 -0.304168320981369 0.926493852864469
"LONP1" 0.114561208137863 0.201481946686291 0.154364362732944 0.885438791862137
"LONP2" 0.0116528993629104 0.0306297398144589 -0.41504114224392 0.98834710063709
"LONP2.1" 2.16067109645255e-08 3.40006297539343e-07 0.781428517368403 0.999999978393289
"LONRF1" 5.51546530449101e-14 5.06141437285866e-12 -1.13790394771601 0.999999999999945
"LONRF2" 0.415184351733773 0.542960966676455 -0.286070868694665 0.584815648266227
"LONRF2.1" 0.837760960906855 0.891746728745024 -0.0567688228155019 0.162239039093145
"LONRF3" 0.222628289227389 0.338959452929469 -0.217845237415074 0.777371710772611
"LORICRIN" 0.805396626706102 0.869212206417788 0.0801600317583376 0.194603373293898
"LOX" 0.163528339613441 0.266708449294736 0.380433293656494 0.836471660386559
"LOX.1" 0.950319056908734 0.967753172023896 -0.0141082069221574 0.0496809430912657
"LOXHD1" 0.125661734086206 0.216792732931977 -0.370861433706206 0.874338265913794
"LOXL1" 0.000266873422724658 0.00122225426589826 0.752807749486327 0.999733126577275
"LOXL2" 0.2072767848635 0.3204304544081 0.170831452240202 0.7927232151365
"LOXL2.1" 0.154277329498184 0.254945502616348 0.363085301446336 0.845722670501816
"LOXL3" 0.252404997342882 0.373834268154562 -0.156227559325296 0.747595002657118
"LOXL4" 0.382829574658111 0.511271072976617 0.253361940946269 0.617170425341889
"LPA" 0.588891974549917 0.699033340196956 0.212579897990103 0.411108025450083
"LPA.1" 0.628722582374547 0.732551042348592 0.16049224583505 0.371277417625453
"LPAR1" 0.0018444354239795 0.00643745517743132 -0.569180166134402 0.998155564576021
"LPAR1.1" 3.77645834421877e-07 4.10887713260209e-06 -0.799378190602565 0.999999622354166
"LPAR2" 0.000194609205765446 0.000932994530015343 0.714162728706123 0.999805390794235
"LPAR2.1" 0.00819159844878623 0.0226869236583344 0.507613169934832 0.991808401551214
"LPAR3" 0.390075136107585 0.519069464920579 0.220532258349243 0.609924863892415
"LPAR3.1" 0.118077463640791 0.206533260911934 -0.652025853784302 0.881922536359209
"LPAR4" 0.146312801079022 0.24445260794512 -0.397471938021969 0.853687198920978
"LPAR5" 0.00383420425392152 0.0119689883106896 0.544291549722173 0.996165795746078
"LPAR5.1" 0.0111128148590557 0.0293972405108769 0.800273634641838 0.988887185140944
"LPAR6" 0.106863162684086 0.190737098818256 -0.550249938253478 0.893136837315914
"LPAR6.1" 0.0164379289738565 0.0409372572488801 -0.34011320447704 0.983562071026143
"LPCAT1" 0.362634665602082 0.491087810460484 0.223703824371321 0.637365334397918
"LPCAT2" 0.675019817553863 0.770163476533428 0.0669565869846975 0.324980182446137
"LPCAT2.1" 0.289239754192276 0.414819485398362 -0.18004816960478 0.710760245807724
"LPCAT3" 0.0732445646337441 0.14066238790112 -0.284299255622705 0.926755435366256
"LPCAT4" 0.32022942267101 0.448248827225021 0.163218836601819 0.67977057732899
"LPCAT4.1" 0.598245562368606 0.706984468731577 0.104721052571686 0.401754437631394
"LPGAT1" 0.00472446169155785 0.0142913655275704 0.438597693306724 0.995275538308442
"LPGAT1.1" 0.00263330601078545 0.00868685007552134 0.418078843642222 0.997366693989215
"LPIN1" 0.575768990107361 0.687698138629042 -0.162052847059229 0.424231009892639
"LPIN1.1" 0.718527622792156 0.803839423215313 0.0486706864729482 0.281472377207844
"LPIN2" 0.776730828260084 0.847775368396483 0.0525400984755498 0.223269171739916
"LPIN2.1" 0.408646959568654 0.536574306645646 0.121924755243334 0.591353040431346
"LPIN3" 0.765845451745721 0.839694174403799 -0.0817086922184622 0.234154548254279
"LPL" 7.4734818039111e-10 1.8721484059338e-08 -1.98981575653807 0.999999999252652
"LPL.1" 5.96381758420438e-10 1.54216174817353e-08 -1.95882629480456 0.999999999403618
"LPO" 0.0250131788676435 0.0581238119223825 0.76165028833689 0.974986821132356
"LPP" 0.0604284940280881 0.120296443264593 0.272682325916666 0.939571505971912
"LPP.1" 0.0853140152832902 0.159088224312129 -0.154002901488047 0.91468598471671
"LPXN" 0.642893466724928 0.743752342441866 -0.0726670124580782 0.357106533275072
"LRAT" 0.0197348928061564 0.0477219859313098 0.79121774307198 0.980265107193844
"LRATD1" 0.00319487577376685 0.0102575496777024 -0.997112831586657 0.996805124226233
"LRATD1.1" 1.09603070234539e-05 7.69112172822441e-05 -1.13763601561989 0.999989039692977
"LRATD2" 0.000476903604026551 0.00201488261164837 0.704591640510748 0.999523096395973
"LRATD2.1" 0.79189715059484 0.859475821896399 0.0353347995380112 0.20810284940516
"LRBA" 1.18489727550682e-09 2.75079857273751e-08 0.702395867646674 0.999999998815103
"LRBA.1" 4.26025078504923e-05 0.000248462440469871 0.696587398767687 0.99995739749215
"LRCH1" 0.238819494026164 0.358213846898418 -0.191919180497254 0.761180505973836
"LRCH1.1" 8.9274484056921e-14 7.57998773511334e-12 -1.00145558944667 0.999999999999911
"LRCH2" 8.63365061270077e-06 6.24330452239744e-05 -1.2372303970662 0.999991366349387
"LRCH3" 0.520833526489774 0.639745719251827 0.108717140844243 0.479166473510226
"LRCH3.1" 5.95241939264343e-10 1.54067607356597e-08 -0.673760949313602 0.999999999404758
"LRCH4" 8.85367613768198e-05 0.000466383732378281 0.881733185525153 0.999911463238623
"LRCH4.1" 0.164674563176199 0.268176698097951 0.106723323792236 0.835325436823801
"LRFN1" 0.807511180239927 0.870632430770173 0.0515442845128938 0.192488819760073
"LRFN2" 0.059692820386757 0.119162661659786 0.344296279408728 0.940307179613243
"LRFN3" 0.113297081367497 0.199683907958557 0.218019333236543 0.886702918632503
"LRFN4" 0.0995621459684087 0.180422297910838 0.327180722927235 0.900437854031591
"LRFN4.1" 0.311742892367028 0.439052941890417 0.204321676844905 0.688257107632972
"LRFN5" 0.000248844883591556 0.00115148850633071 -0.920371357779793 0.999751155116408
"LRG1" 4.72416999931072e-07 4.97132252244068e-06 1.25014407187162 0.999999527583
"LRGUK" 0.204788397676635 0.317293376083036 0.260553021981638 0.795211602323365
"LRIF1" 4.55621871709089e-06 3.5726607326584e-05 0.707904237542059 0.999995443781283
"LRIG1" 0.777935110730005 0.84858252461097 -0.0488081183988604 0.222064889269995
"LRIG1.1" 0.105140716257343 0.188353504771519 0.381083285421177 0.894859283742657
"LRIG2" 0.037042035474844 0.0805537921381053 0.192956908123241 0.962957964525156
"LRIG2.1" 0.441015592776363 0.567939897047806 0.0918275798028222 0.558984407223637
"LRIG3" 1.28083043998377e-05 8.83549320216596e-05 1.08966169087039 0.9999871916956
"LRIT1" 0.348640924101403 0.477282052658785 0.223902589889522 0.651359075898597
"LRMDA" 0.0585319580330127 0.117257516809244 -0.274641129586739 0.941468041966987
"LRP1" 0.429670954209613 0.556882488800371 -0.194329986273897 0.570329045790387
"LRP1.1" 0.0155344158464206 0.0390725824930042 -0.3780480704078 0.984465584153579
"LRP10" 0.000440873560242039 0.00188132282517563 0.374371835274324 0.999559126439758
"LRP10.1" 0.134668148411603 0.228955173411405 0.175010102893531 0.865331851588397
"LRP12" 0.580441984925574 0.691945339594389 0.0871556105567407 0.419558015074426
"LRP12.1" 0.321073091166521 0.449218901518446 0.183061882358353 0.678926908833479
"LRP1B" 0.0985073323821862 0.178952032531926 -0.812605328826127 0.901492667617814
"LRP2" 0.657288548375201 0.755471934028718 -0.16968332047595 0.342711451624799
"LRP2.1" 0.0457889357552711 0.0958728926795662 -0.837812494914009 0.954211064244729
"LRP2BP" 0.0484164890112666 0.100349156502059 -0.745648364587944 0.951583510988733
"LRP3" 0.521903492417611 0.640578134131638 0.112650733681846 0.478096507582389
"LRP3.1" 0.0518407514569878 0.106138798149054 -0.49774458738139 0.948159248543012
"LRP4" 3.70852176668996e-08 5.46650950519929e-07 -1.46287763835028 0.999999962914782
"LRP5" 0.00177249352970487 0.00622944050962041 0.741358180452233 0.998227506470295
"LRP6" 0.947323012931165 0.965718853814847 -0.0117977712738635 0.0526769870688351
"LRP6.1" 0.00285573310271816 0.00929238368130174 -0.427964848134914 0.997144266897282
"LRP8" 3.38582476283258e-09 6.86612008266384e-08 1.16239960730767 0.999999996614175
"LRP8.1" 3.65724593528209e-07 3.99191982243145e-06 1.19155567357265 0.999999634275407
"LRPAP1" 0.865718317881304 0.911548590547418 0.0160848737784573 0.134281682118696
"LRPAP1.1" 0.228043360897775 0.345449188598758 -0.206063929835176 0.771956639102225
"LRPPRC" 0.840802277905325 0.893901782037355 0.0291160841934074 0.159197722094675
"LRPPRC.1" 9.2381832039422e-06 6.61725842899986e-05 0.423418308954297 0.999990761816796
"LRR1" 2.30638554119882e-05 0.000146696919606468 0.537850091734407 0.999976936144588
"LRRC1" 0.30881704060072 0.435963020653693 -0.161685651607412 0.69118295939928
"LRRC1.1" 0.906905440150816 0.939479580817579 -0.0172856774866797 0.0930945598491839
"LRRC10B" 0.0721141240502598 0.13884337678683 -0.718023839493199 0.92788587594974
"LRRC14" 0.12971997971448 0.222275747964174 0.210983403874805 0.87028002028552
"LRRC14.1" 0.153858830449027 0.254455244167976 0.184157295673549 0.846141169550973
"LRRC14B" 0.00469675589219117 0.0142154449574315 0.402633306037791 0.995303244107809
"LRRC15" 0.164805514412438 0.268341854071987 -0.479943037582628 0.835194485587562
"LRRC15.1" 0.000130814810582535 0.000656482721860984 1.92740751491787 0.999869185189417
"LRRC17" 0.863642056945825 0.910265836345507 0.0470989075986873 0.136357943054175
